timestamp,open,high,low,close,volume_btc,volume_usd
1.76794E+15,91134.97,91146.47,91127.16,91127.16,4.35465,396878.4937
1.76794E+15,91127.16,91127.17,91117.38,91117.38,0.64543,58812.40857
1.76794E+15,91117.39,91117.39,91117.38,91117.38,1.35456,123423.9645
1.76794E+15,91117.39,91126.03,91117.38,91126.03,2.53485,230973.9191
1.76794E+15,91126.03,91144.68,91108.68,91108.68,4.72929,430984.7959
1.76794E+15,91108.68,91108.69,91099.57,91099.57,0.88407,80540.80681
1.76794E+15,91099.57,91109,91099.57,91105.49,1.60762,146460.3236
1.76794E+15,91105.5,91120.01,91105.49,91120.01,2.83273,258084.1463
1.76794E+15,91120,91120.01,91084.37,91095.11,3.74486,341155.0028
1.76794E+15,91095.11,91104.34,91095.11,91104.34,0.93966,85601.91174
1.76794E+15,91104.34,91104.34,91100,91100.01,0.74697,68050.78102
1.76794E+15,91100.01,91124.76,91085.91,91108.44,23.11502,2105783.136
1.76794E+15,91108.44,91120,91101.14,91120,6.09732,555545.2241
1.76794E+15,91120,91130.31,91119.99,91130.16,1.38332,126053.0391
1.76794E+15,91130.17,91131,91130.16,91131,2.0809,189633.3665
1.76794E+15,91130.99,91142.8,91130.99,91142.79,4.24587,386935.6942
1.76794E+15,91142.8,91142.8,91137.57,91137.58,2.24878,204956.3899
1.76794E+15,91137.58,91137.58,91127.43,91127.44,1.1379,103698.9531
1.76794E+15,91127.43,91127.44,91094.89,91094.9,4.83965,440966.0379
1.76794E+15,91094.9,91094.9,91094.89,91094.89,0.8021,73067.21602
1.76794E+15,91094.9,91094.9,91094.89,91094.9,0.95868,87330.85097
1.76794E+15,91094.89,91094.9,91094,91094.01,1.24544,113452.6443
1.76794E+15,91094,91094.01,91074.42,91074.42,2.93088,266975.3513
1.76794E+15,91074.42,91074.43,91036.45,91041.86,4.4183,402283.8325
1.76794E+15,91041.86,91088.41,91041.85,91086.66,10.81852,985217.9272
1.76794E+15,91086.67,91093.95,91086.66,91093.94,2.0977,191077.8601
1.76794E+15,91093.95,91095.77,91070.18,91070.19,5.1024,464750.9204
1.76794E+15,91070.18,91070.19,91070.18,91070.19,0.78261,71272.43849
1.76794E+15,91070.19,91070.19,91070.18,91070.18,1.34822,122782.6484
1.76794E+15,91070.19,91093.89,91070.18,91093.89,1.91817,174711.6955
1.76794E+15,91093.89,91093.89,91071.01,91071.01,3.86923,352428.8725
1.76794E+15,91071.01,91071.02,91071.01,91071.01,0.27956,25459.8127
1.76794E+15,91071.01,91071.02,91040.88,91047.28,3.67505,334627.052
1.76794E+15,91047.28,91047.28,91042.67,91042.67,0.58051,52853.09211
1.76794E+15,91042.68,91063.9,91042.67,91063.9,7.82061,712096.9929
1.76794E+15,91063.9,91063.9,91055.16,91055.16,1.26052,114784.2495
1.76794E+15,91055.16,91055.17,91038.17,91038.17,2.95225,268798.4081
1.76794E+15,91038.18,91041.71,91022.44,91022.44,3.59891,327627.1032
1.76794E+15,91022.44,91033.36,91022.43,91033.35,2.72465,248022.0969
1.76794E+15,91033.35,91033.36,91017.54,91017.54,2.83191,257778.1674
1.76794E+15,91017.55,91038.12,91015.15,91038.12,2.78728,253706.3938
1.76794E+15,91038.12,91057.26,91038.11,91048.15,6.94498,632359.3495
1.76794E+15,91048.15,91048.15,91045.16,91046.39,1.57135,143065.1255
1.76794E+15,91046.39,91062.34,91046.39,91062.33,1.24449,113316.8125
1.76794E+15,91062.34,91062.34,91000,91000,7.02495,639532.664
1.76794E+15,91000,91012.96,91000,91012.95,2.52259,229573.6649
1.76794E+15,91012.95,91029.3,91012.95,91029.3,6.81392,620224.9999
1.76794E+15,91029.3,91029.3,90966.62,91001.96,12.98146,1181253.921
1.76794E+15,91001.97,91001.97,90966.62,90966.62,5.9244,539044.6027
1.76794E+15,90966.62,90998.48,90960.25,90998.48,14.04023,1277251.098
1.76794E+15,90998.48,90999.74,90912.41,90912.41,41.03654,3732170.244
1.76794E+15,90912.41,90967.1,90912.41,90946.98,14.01448,1274448.038
1.76794E+15,90946.98,90982.39,90946.98,90982.38,4.62865,421063.3074
1.76794E+15,90982.38,90982.39,90960.87,90963.96,11.12832,1012333.994
1.76794E+15,90963.96,90963.97,90946,90953.03,6.18543,562589.5862
1.76794E+15,90953.02,90990.06,90951.53,90990.05,6.41785,583876.2528
1.76794E+15,90990.05,91012.38,90976.18,91001.79,8.82254,802833.2837
1.76794E+15,91001.8,91001.8,90963.29,90963.3,6.2267,566558.7287
1.76794E+15,90963.29,90990,90960.25,90984.01,5.72104,520474.203
1.76794E+15,90984.02,90999.82,90984.01,90999.81,6.0594,551341.2378
1.76794E+15,90999.81,91001.29,90985,90985,5.45906,496756.0477
1.76794E+15,90985.01,90985.01,90980.86,90980.86,1.52094,138377.2397
1.76794E+15,90980.86,90980.87,90963.63,90963.69,2.3907,217496.5567
1.76794E+15,90963.69,90965.96,90930,90932.56,10.5042,955376.752
1.76794E+15,90932.57,90979.8,90932.56,90979.8,5.91912,538421.9503
1.76794E+15,90979.8,90979.8,90938.07,90961.45,21.45352,1951206.681
1.76794E+15,90961.46,90969.7,90953.01,90958.31,20.66277,1879592.792
1.76795E+15,90958.32,90969.67,90953.01,90953.02,4.02437,366061.9575
1.76795E+15,90953.02,90969.67,90953.02,90959.14,2.99903,272794.0574
1.76795E+15,90959.14,90970,90954,90954.01,7.68648,699179.9366
1.76795E+15,90954.01,90954.01,90929.03,90929.04,2.29273,208509.1157
1.76795E+15,90929.03,90954.93,90922.58,90942.01,16.40559,1491871.592
1.76795E+15,90942,90942.01,90779.54,90843,232.56652,21131128.41
1.76795E+15,90843.01,90849.42,90768.98,90837.83,41.87474,3802682.168
1.76795E+15,90837.84,90841.98,90819.03,90822.76,13.98357,1270142.275
1.76795E+15,90822.76,90822.76,90782.57,90794.18,21.91357,1989798.65
1.76795E+15,90794.19,90794.19,90738.34,90741.84,17.72862,1609253.33
1.76795E+15,90741.85,90835,90741.85,90784.56,40.21158,3650672.777
1.76795E+15,90784.57,90792.1,90699.15,90719.06,46.27817,4199206.614
1.76795E+15,90719.05,90725.14,90719.05,90720.86,2.3566,213794.829
1.76795E+15,90720.87,90754,90698.15,90753.12,9.66912,877298.4657
1.76795E+15,90753.12,90753.12,90494.45,90542.76,77.1865,6992767.208
1.76795E+15,90542.76,90642.91,90505.58,90611.91,42.20435,3821806.54
1.76795E+15,90611.91,90664.96,90605.12,90622.9,18.36153,1664070.164
1.76795E+15,90622.91,90674.49,90594.74,90620.75,24.15035,2188531.226
1.76795E+15,90620.75,90695.58,90613.19,90656.57,21.41508,1941448.429
1.76795E+15,90656.58,90684.41,90646.03,90681.43,5.54476,502750.2499
1.76795E+15,90681.43,90728.98,90681.42,90728.97,22.93603,2080502.123
1.76795E+15,90728.98,90728.98,90708.93,90708.94,3.22183,292274.9683
1.76795E+15,90708.93,90708.94,90700,90705.41,2.54116,230494.3192
1.76795E+15,90705.41,90705.42,90689.93,90693.83,3.04045,275752.375
1.76795E+15,90693.84,90693.84,90668.93,90676,4.85938,440645.3196
1.76795E+15,90676.01,90720.55,90676.01,90720.55,3.46309,314085.2973
1.76795E+15,90720.54,90722.73,90692.45,90708.26,6.15289,558087.6609
1.76795E+15,90708.26,90747,90708.25,90746.99,5.91033,536223.5069
1.76795E+15,90747,90747,90703.22,90738.79,5.22206,473782.3177
1.76795E+15,90738.8,90799.99,90738.8,90799.99,7.18833,652471.1944
1.76795E+15,90800,90806.73,90786.23,90798.61,9.97694,905829.0189
1.76795E+15,90798.61,90798.62,90785.08,90785.09,1.4543,132040.8181
1.76795E+15,90785.09,90822.99,90785.08,90822.99,11.75551,1067454.57
1.76795E+15,90822.99,90836.73,90812.98,90836.73,6.51536,591735.2196
1.76795E+15,90836.72,90843.77,90836.72,90836.73,1.48981,135335.797
1.76795E+15,90836.72,90836.73,90817.23,90817.23,4.12302,374482.4324
1.76795E+15,90817.23,90817.23,90812.98,90812.98,0.938,85182.88993
1.76795E+15,90812.99,90812.99,90769.03,90782.77,15.3128,1390287.974
1.76795E+15,90782.78,90782.78,90704.7,90704.71,11.10934,1008049.915
1.76795E+15,90704.7,90704.71,90641.89,90677.91,8.23798,746936.3958
1.76795E+15,90677.9,90677.91,90676.17,90676.18,2.07209,187892.3253
1.76795E+15,90676.18,90702,90578,90588.02,10.57462,958462.477
1.76795E+15,90588.03,90635.19,90500,90530,14.91016,1350134.229
1.76795E+15,90530,90560.53,90530,90560.53,1.76941,160211.3762
1.76795E+15,90560.53,90586.97,90560.52,90581.15,6.68888,605859.8104
1.76795E+15,90581.14,90614.7,90581.14,90605.22,2.52648,228911.0822
1.76795E+15,90605.22,90631.78,90557.04,90557.04,10.2031,924369.106
1.76795E+15,90557.04,90557.05,90475.9,90483.18,11.53508,1044132.568
1.76795E+15,90482.47,90513.72,90414,90431.99,15.17371,1372706.606
1.76795E+15,90431.99,90455.34,90415.75,90415.76,13.49949,1220889.857
1.76795E+15,90415.76,90460.1,90412.84,90460.09,10.13883,917001.2974
1.76795E+15,90460.1,90474,90403.81,90415.12,25.32037,2289670.627
1.76795E+15,90415.12,90432.98,90344.96,90355.45,23.08885,2086900.49
1.76795E+15,90355.45,90379.66,90300,90351.84,17.67269,1596304.753
1.76795E+15,90350.41,90350.41,90304.9,90314.65,6.72208,607195.3433
1.76795E+15,90314.66,90348.6,90250,90268.35,19.76581,1784840.478
1.76795E+15,90268.35,90289.69,90079.88,90128.79,76.74093,6918753.326
1.76795E+15,90128.79,90222.98,90000,90000.01,55.18474,4972311.985
1.76795E+15,90000.01,90000.01,89800,89814.63,85.35968,7674244.558
1.76795E+15,89814.62,89909,89805.27,89900.99,28.67926,2577285.636
1.76795E+15,89900.99,89901,89771.26,89847.69,74.94674,6731930.58
1.76795E+15,89847.69,89862.2,89779.1,89783.41,26.91088,2417395.942
1.76795E+15,89783.42,89825.27,89770.39,89794.97,13.28424,1192927.686
1.76795E+15,89794.97,89867.72,89694.66,89839.29,32.34755,2904376.013
1.76795E+15,89839.29,89839.29,89705.14,89732.13,23.04458,2068352.979
1.76795E+15,89732.13,89866.35,89707.48,89859.72,12.64067,1135314.888
1.76795E+15,89859.72,89960,89833.95,89957.33,27.30495,2454397.382
1.76795E+15,89957.25,89976,89914,89914.01,16.69249,1501454.068
1.76795E+15,89914.01,89959.39,89914.01,89957.86,37.66116,3386977.055
1.76795E+15,89957.87,90033.53,89957.86,90033.52,16.59707,1493452.868
1.76795E+15,90033.52,90194.24,90014.6,90194.24,43.29895,3901297.063
1.76795E+15,90194.24,90210.03,90175.91,90201.36,14.38182,1297097.406
1.76795E+15,90201.35,90263.17,90123.42,90130.44,40.73506,3674685.524
1.76795E+15,90130.45,90183.19,90130.45,90150.65,10.08641,909369.05
1.76795E+15,90150.64,90193.46,90143.42,90193.46,3.07491,277258.5845
1.76795E+15,90193.46,90193.69,90161.69,90167.95,5.44219,490733.4516
1.76795E+15,90167.95,90167.95,90092.08,90107.99,18.5475,1671590.112
1.76795E+15,90107.99,90121.33,90087.09,90119.28,6.74925,608129.2829
1.76795E+15,90119.28,90177.47,90108,90177.46,4.57487,412399.874
1.76795E+15,90177.47,90210,90170.48,90191.82,9.57194,863414.3725
1.76795E+15,90191.83,90245.3,90135.18,90140,22.45357,2025057.03
1.76795E+15,90140,90152.82,90135.67,90146.41,3.80626,343116.1284
1.76795E+15,90146.42,90147.25,90137.41,90146.88,1.95171,175939.5643
1.76795E+15,90146.88,90163.93,90146.88,90163.93,2.32849,209920.999
1.76795E+15,90163.92,90163.93,90158.09,90158.09,3.617,326120.3396
1.76795E+15,90158.09,90163.93,90116.62,90116.63,3.57355,322123.8226
1.76795E+15,90116.62,90116.63,90061.06,90087.37,7.79571,702338.4912
1.76795E+15,90087.36,90123,90070.42,90123,6.36577,573502.5105
1.76795E+15,90123,90123,90094.9,90101.01,2.63927,237804.3066
1.76795E+15,90101.01,90159.57,90101,90159.57,2.97867,268459.594
1.76795E+15,90159.56,90200.84,90159.56,90200.04,9.3639,844407.6842
1.76795E+15,90200.04,90280.26,90200,90279.99,13.21005,1192201.225
1.76795E+15,90279.99,90295.89,90273.11,90292.18,4.8938,441836.5553
1.76795E+15,90292.18,90313.58,90271.18,90313.58,8.55027,772033.5972
1.76795E+15,90313.57,90313.58,90271.25,90297.13,40.07039,3617963.56
1.76795E+15,90297.14,90327.61,90289.34,90327.6,4.58328,413874.9521
1.76795E+15,90327.6,90358.35,90327.6,90358.35,6.04556,546112.7275
1.76795E+15,90358.35,90476.54,90358.34,90476.54,10.01806,905746.2411
1.76795E+15,90476.54,90481.2,90358.4,90358.4,15.09701,1364948.621
1.76795E+15,90358.41,90414.35,90358.4,90414.34,5.02495,454180.8382
1.76795E+15,90414.35,90414.35,90379,90384.51,3.9195,354263.7861
1.76795E+15,90384.51,90384.52,90359.44,90378.17,8.15214,736738.5348
1.76795E+15,90378.18,90383.94,90349.63,90349.63,18.39891,1662621.058
1.76795E+15,90349.63,90372.91,90349.63,90372.9,11.34558,1025223.775
1.76795E+15,90372.9,90400.7,90372.9,90396.7,6.39692,578243.2683
1.76795E+15,90396.7,90396.7,90323.58,90324.57,10.63473,960722.1838
1.76795E+15,90324.57,90366.87,90324.57,90366.87,14.75699,1333144.904
1.76795E+15,90366.86,90366.87,90302.83,90302.83,11.7769,1063831.681
1.76795E+15,90302.84,90315.36,90297.83,90310.21,10.80731,975968.9731
1.76795E+15,90310.21,90331.98,90310.21,90331.98,10.59377,956793.8079
1.76795E+15,90331.98,90353.4,90323.27,90348.87,8.40787,759569.0516
1.76795E+15,90348.86,90353.47,90337.57,90343.28,9.68344,874828.8211
1.76795E+15,90343.28,90362,90343.28,90347.45,3.31556,299572.6694
1.76795E+15,90347.44,90374.69,90347.44,90364.31,5.24796,474258.2368
1.76795E+15,90364.31,90364.31,90363.84,90363.84,3.66169,330885.104
1.76795E+15,90363.84,90363.85,90290.6,90297.83,4.48249,404834.0271
1.76795E+15,90297.82,90340.66,90295.88,90340.65,1.35003,121918.312
1.76795E+15,90340.65,90355.99,90340.65,90355.99,1.19413,107892.2201
1.76795E+15,90355.98,90386.05,90355.98,90376.8,1.6488,149014.3117
1.76795E+15,90376.81,90376.81,90364.9,90364.9,1.84591,166811.9248
1.76795E+15,90364.91,90364.91,90364.9,90364.9,0.88739,80188.91467
1.76795E+15,90364.91,90391.04,90350.91,90350.92,5.3397,482582.4972
1.76795E+15,90350.91,90403.67,90350.91,90403.66,1.72441,155833.14
1.76795E+15,90403.66,90430,90403.66,90410.59,6.53464,590880.123
1.76795E+15,90410.59,90410.59,90410.58,90410.58,1.0712,96847.81869
1.76795E+15,90410.59,90410.59,90352.54,90352.54,6.61066,597407.8888
1.76795E+15,90352.54,90352.55,90331.14,90331.15,0.49133,44389.4226
1.76795E+15,90331.15,90352.25,90331.14,90338.46,2.99581,270655.8041
1.76795E+15,90338.46,90338.47,90338.46,90338.47,0.45508,41111.22701
1.76795E+15,90338.47,90338.47,90338.46,90338.46,2.89085,261154.9454
1.76795E+15,90338.47,90345.95,90322,90331.82,2.42453,219028.4612
1.76795E+15,90331.43,90340.98,90306.63,90340.97,1.32122,119329.0909
1.76795E+15,90340.97,90340.98,90305.81,90313.18,1.74914,157968.8617
1.76795E+15,90313.18,90313.19,90310.92,90310.92,0.51323,46351.21022
1.76795E+15,90310.92,90315.09,90287.22,90287.23,1.13727,102700.7162
1.76795E+15,90287.22,90390.83,90283.47,90390.83,10.47009,945835.3771
1.76795E+15,90390.96,90410.84,90373.65,90402.16,4.92656,445305.6005
1.76795E+15,90402.16,90431.37,90396.44,90431.37,4.814,435275.61
1.76795E+15,90431.37,90432,90409.97,90431.99,2.94419,266211.1964
1.76795E+15,90431.99,90450,90431.99,90449.99,3.37685,305380.2453
1.76795E+15,90450,90498.8,90445.9,90492.1,8.39315,759345.8827
1.76795E+15,90492.09,90492.1,90456.89,90456.89,6.15874,557189.2517
1.76795E+15,90456.9,90472.92,90456.89,90469.83,1.38957,125703.2216
1.76795E+15,90469.83,90469.84,90469.83,90469.83,1.00929,91310.29624
1.76795E+15,90469.83,90469.84,90406.27,90406.28,6.32031,571577.6781
1.76795E+15,90406.28,90431.85,90406.27,90431.85,5.94524,537520.9465
1.76795E+15,90431.85,90472.91,90431.84,90472.9,5.92822,536153.1429
1.76795E+15,90472.9,90500,90472.9,90500,6.74224,610069.2886
1.76795E+15,90500,90500,90441.08,90441.09,4.81316,435416.9105
1.76795E+15,90441.09,90475.21,90441.08,90443.99,5.4591,493816.0548
1.76795E+15,90444,90461.69,90444,90461.69,1.31434,118884.4111
1.76795E+15,90461.68,90480.01,90454.35,90470,17.59748,1592037.354
1.76795E+15,90470,90530.13,90470,90530.13,41.74828,3778574.418
1.76795E+15,90530.12,90550.01,90505.2,90549.5,91.00294,8239246.535
1.76795E+15,90549.5,90558.01,90512.32,90512.33,26.0436,2358107.286
1.76795E+15,90512.32,90512.33,90512.32,90512.33,0.841,76120.86609
1.76795E+15,90512.32,90537.16,90512.32,90537.15,6.39911,579273.8862
1.76795E+15,90537.16,90550.72,90499.02,90499.49,10.25304,928327.2026
1.76795E+15,90499.49,90499.49,90488.75,90488.76,4.48225,405594.7629
1.76795E+15,90488.75,90488.76,90438.84,90438.85,7.17417,649114.2858
1.76795E+15,90438.85,90438.85,90415.11,90423.31,3.57596,323358.8823
1.76795E+15,90423.31,90433.64,90423.3,90433.63,1.74415,157712.7003
1.76795E+15,90433.64,90433.64,90410.11,90417.34,2.08126,188187.0107
1.76795E+15,90417.35,90456.67,90417.34,90456.66,2.34514,212102.7094
1.76795E+15,90456.66,90472.05,90456.66,90472.05,5.46796,494653.0645
1.76795E+15,90472.05,90472.05,90472.04,90472.05,4.00767,362582.083
1.76795E+15,90472.04,90493.2,90444.56,90493.19,10.34401,935755.4768
1.76796E+15,90493.2,90509.61,90493.19,90503.26,2.38351,215719.6558
1.76796E+15,90503.26,90503.27,90495.09,90495.09,2.85533,258415.0348
1.76796E+15,90495.09,90526.59,90495.09,90526.58,4.28006,387395.2698
1.76796E+15,90526.58,90526.59,90516.5,90516.51,1.17479,106345.0126
1.76796E+15,90516.5,90516.51,90503.34,90503.35,2.80491,253870.6741
1.76796E+15,90503.35,90536.76,90503.34,90536.76,4.3711,395655.7256
1.76796E+15,90536.76,90536.76,90522.73,90522.73,0.69814,63204.51098
1.76796E+15,90522.73,90522.74,90506.65,90506.65,1.27283,115209.517
1.76796E+15,90506.66,90506.66,90502.26,90502.27,1.45404,131595.9381
1.76796E+15,90502.27,90506.65,90502.26,90506.65,2.93497,265621.5873
1.76796E+15,90506.65,90515.71,90504.71,90504.72,8.30527,751718.8434
1.76796E+15,90504.72,90514.6,90504.71,90514.59,2.42634,219605.6368
1.76796E+15,90514.58,90516.7,90514.58,90516.69,4.87361,441138.526
1.76796E+15,90516.69,90529.7,90516.69,90529.36,2.45342,222095.3419
1.76796E+15,90529.36,90529.37,90525,90525,2.72276,246482.7794
1.76796E+15,90525.01,90525.01,90525,90525.01,1.89739,171761.2303
1.76796E+15,90525.01,90525.01,90525,90525,1.24851,113021.3742
1.76796E+15,90525.01,90525.01,90525,90525,3.48594,315564.7282
1.76796E+15,90525,90525.01,90525,90525.01,0.3591,32507.52846
1.76796E+15,90525.01,90525.01,90525,90525.01,3.05277,276352.0305
1.76796E+15,90525,90525.01,90525,90525.01,5.124,463850.1397
1.76796E+15,90525.01,90539.36,90500,90500.01,10.47572,948324.684
1.76796E+15,90500.01,90500.01,90485.86,90485.87,3.8798,351109.0364
1.76796E+15,90485.87,90511.44,90485.86,90511.44,4.85715,439586.7061
1.76796E+15,90511.44,90528.54,90511.43,90514.47,9.28045,840121.9286
1.76796E+15,90514.47,90523.07,90514.47,90523.06,0.77114,69800.88183
1.76796E+15,90523.07,90550.63,90523.06,90550.63,5.13118,464550.3354
1.76796E+15,90550.62,90577.74,90550.62,90577.73,18.14718,1643509.319
1.76796E+15,90577.73,90590.94,90577.73,90590.68,33.91426,3071899.763
1.76796E+15,90590.68,90590.69,90550.62,90550.62,5.91955,536193.3484
1.76796E+15,90550.62,90550.63,90537.94,90539.76,3.27168,296221.8194
1.76796E+15,90539.75,90539.76,90487.57,90493.21,7.59866,687719.8056
1.76796E+15,90493.21,90518,90464.73,90464.73,5.74013,519494.2527
1.76796E+15,90464.73,90464.74,90449.08,90462.56,4.41276,399175.7528
1.76796E+15,90462.56,90500.55,90462.56,90500.54,10.45201,945742.8727
1.76796E+15,90500.54,90507.29,90488.3,90504.84,11.54851,1045142.911
1.76796E+15,90504.84,90509,90492.15,90508.99,7.84793,710248.5062
1.76796E+15,90509,90593.6,90508.99,90593.6,38.83879,3517243.029
1.76796E+15,90593.6,90603.53,90583.83,90583.84,18.6613,1690636.699
1.76796E+15,90583.84,90583.84,90583.83,90583.84,3.92294,355354.9386
1.76796E+15,90583.83,90583.84,90567.88,90567.88,27.22678,2466295.045
1.76796E+15,90567.89,90620.68,90567.88,90620.68,3.97309,359942.2868
1.76796E+15,90620.68,90691.32,90620.67,90664.98,24.06045,2181461.69
1.76796E+15,90664.98,90666.48,90593.46,90612.85,4.74825,430246.5614
1.76796E+15,90612.85,90619.22,90612.85,90619.21,1.79634,162779.8779
1.76796E+15,90619.22,90629.85,90587.5,90587.5,11.08802,1004797.304
1.76796E+15,90587.51,90587.51,90552,90556.66,4.87178,441216.8499
1.76796E+15,90556.65,90556.66,90552,90552,2.43624,220609.9152
1.76796E+15,90552.01,90552.01,90506.71,90519.55,11.78638,1067139.784
1.76796E+15,90519.55,90571.47,90519.54,90571.47,6.25182,566055.1266
1.76796E+15,90571.47,90571.47,90556.86,90569.54,4.86079,440234.9063
1.76796E+15,90569.55,90570.83,90569.54,90570.82,3.97264,359800.7391
1.76796E+15,90570.82,90581.52,90568.01,90568.02,18.3567,1662744.392
1.76796E+15,90568.02,90572.63,90556.26,90557.97,22.48572,2036351.095
1.76796E+15,90557.97,90557.98,90550.02,90550.03,2.60569,235952.5868
1.76796E+15,90550.03,90550.03,90550.02,90550.02,1.98881,180086.7958
1.76796E+15,90550.03,90610.08,90550.02,90610.08,15.98029,1447542.422
1.76796E+15,90610.07,90610.08,90569.6,90569.6,7.55409,684408.7789
1.76796E+15,90569.6,90569.61,90569.6,90569.6,1.5987,144793.6202
1.76796E+15,90569.61,90569.61,90569.6,90569.6,0.46586,42192.75662
1.76796E+15,90569.61,90569.61,90520,90520.01,5.18168,469206.8245
1.76796E+15,90520.01,90520.01,90501.86,90514.53,4.09325,370462.8334
1.76796E+15,90514.53,90514.54,90478.79,90508.76,11.33535,1025788.346
1.76796E+15,90508.76,90508.76,90508.75,90508.76,5.41862,490432.5351
1.76796E+15,90508.76,90508.76,90508.75,90508.75,7.87391,712657.8239
1.76796E+15,90508.75,90508.76,90503.33,90503.38,4.74651,429594.1775
1.76796E+15,90503.38,90503.39,90498.79,90503.34,3.45502,312681.573
1.76796E+15,90503.34,90528.25,90503.33,90528.24,2.90223,262698.4481
1.76796E+15,90528.25,90573.1,90520.32,90520.32,20.51744,1857769.461
1.76796E+15,90520.32,90520.33,90490.49,90490.49,8.03349,727060.6041
1.76796E+15,90490.49,90490.5,90467.59,90469.91,11.81792,1069287.778
1.76796E+15,90469.91,90469.92,90457.01,90457.01,8.93353,808194.0975
1.76796E+15,90457.02,90494,90457.01,90494,10.35893,937196.4905
1.76796E+15,90494,90494,90493.99,90494,3.41672,309192.639
1.76796E+15,90494,90518.48,90493.99,90518.48,8.8427,800340.5049
1.76796E+15,90518.48,90533.22,90518.47,90533.22,1.86069,168447.3551
1.76796E+15,90533.22,90533.22,90471.17,90471.18,7.02191,635533.3688
1.76796E+15,90471.18,90471.18,90467.84,90467.85,2.93898,265884.8863
1.76796E+15,90467.85,90467.85,90436.76,90436.76,9.45465,855231.0708
1.76796E+15,90436.77,90436.77,90404.21,90411.49,15.49484,1401010.352
1.76796E+15,90411.5,90444,90411.49,90444,8.42621,761988.2658
1.76796E+15,90443.99,90446.34,90435.73,90446.34,3.87432,350392.7166
1.76796E+15,90446.34,90463.12,90446.34,90463.11,6.17289,558380.8837
1.76796E+15,90463.12,90464.93,90442.92,90464.93,14.55041,1316174.468
1.76796E+15,90464.93,90464.93,90464.92,90464.93,4.53107,409902.9253
1.76796E+15,90464.92,90485.39,90464.92,90485.39,13.86845,1254787.458
1.76796E+15,90485.38,90485.39,90468.05,90468.89,12.52701,1133416.599
1.76796E+15,90468.88,90468.89,90449.65,90466.84,13.28088,1201466.101
1.76796E+15,90466.85,90525.77,90466.84,90525.76,18.5123,1675367.48
1.76796E+15,90525.77,90600,90525.76,90544.01,24.53017,2221634.746
1.76796E+15,90544,90556.93,90544,90556.92,5.24923,475299.6241
1.76796E+15,90556.92,90573.49,90556.92,90573.49,9.99453,905145.6943
1.76796E+15,90573.49,90603.53,90489.67,90489.67,26.91919,2437965.301
1.76796E+15,90489.67,90489.68,90395.42,90424.79,24.18853,2187436.075
1.76796E+15,90424.79,90458.32,90416.35,90440.83,25.92494,2344823.254
1.76796E+15,90440.82,90440.83,90405.14,90405.14,22.47487,2032457.211
1.76796E+15,90405.14,90405.15,90394.62,90399.32,3.60398,325800.3472
1.76796E+15,90399.33,90418.77,90399.32,90418.77,6.24832,564918.4854
1.76796E+15,90418.77,90433.56,90370,90401.42,34.28331,3099233.801
1.76796E+15,90401.42,90405.66,90344.79,90344.79,13.41129,1211937.202
1.76796E+15,90344.79,90344.8,90310,90322.99,14.68504,1326463.373
1.76796E+15,90323,90341.39,90307.69,90307.69,17.76508,1604707.585
1.76796E+15,90307.7,90307.7,90261.75,90292.51,11.80081,1065366.742
1.76796E+15,90292.51,90292.52,90235.13,90265.38,12.68685,1145213.733
1.76796E+15,90265.39,90284,90243.61,90284,14.29241,1290126.308
1.76796E+15,90284,90284,90249.19,90251.88,9.83227,887530.7429
1.76796E+15,90251.88,90268.12,90251.87,90268.12,7.24989,654392.3588
1.76796E+15,90268.11,90280,90262.76,90279.99,8.87419,801052.5733
1.76796E+15,90280,90289.83,90279.99,90289.83,8.95391,808402.6614
1.76796E+15,90289.82,90289.83,90248,90248.01,12.33139,1113101.691
1.76796E+15,90248,90286.3,90248,90286.3,14.05953,1269128.818
1.76796E+15,90286.3,90295.27,90286.29,90295.26,7.17226,647606.0321
1.76796E+15,90295.26,90348.56,90295.26,90342.15,16.68906,1507340.707
1.76796E+15,90342.16,90379.85,90330.48,90330.49,10.81232,976951.2809
1.76796E+15,90330.49,90354.96,90315.17,90342.62,19.57605,1768236.075
1.76796E+15,90342.62,90342.62,90315.17,90321.63,8.5141,769106.1793
1.76796E+15,90321.63,90395.44,90321.63,90395.44,10.49155,948027.4406
1.76796E+15,90395.44,90460.79,90395.43,90442.92,51.84681,4689521.466
1.76796E+15,90442.91,90449.47,90409.58,90409.59,16.97884,1535446.884
1.76796E+15,90409.59,90415.93,90386.38,90386.38,3.09763,280058.0955
1.76796E+15,90386.38,90396.48,90386.38,90396.47,2.72516,246325.6868
1.76796E+15,90396.47,90399.2,90396.47,90398.23,0.68979,62354.75611
1.76796E+15,90398.23,90398.25,90398.23,90398.24,1.22667,110888.8062
1.76796E+15,90398.24,90417.1,90398.24,90417.09,3.48084,314689.3624
1.76796E+15,90417.09,90429.3,90417.09,90429.29,2.89402,261683.9912
1.76796E+15,90429.29,90449.48,90420.53,90448.56,20.84815,1885231.515
1.76796E+15,90448.55,90460.74,90448.55,90460.73,9.92202,897447.5773
1.76796E+15,90460.73,90460.73,90428.95,90428.95,7.38928,668287.0692
1.76796E+15,90428.95,90428.96,90401.22,90401.22,6.52949,590390.3905
1.76796E+15,90401.22,90427.28,90386.74,90409.75,6.98618,631575.3598
1.76796E+15,90409.75,90409.76,90400,90407.81,3.68384,333029.1722
